Tue Jun 11 10:06:30 2024    stats_profiling.raw

         81370879 function calls (80985164 primitive calls) in 183.891 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    22649    0.036    0.000    0.108    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1843(transform_affine)
   8611/9    0.036    0.000   15.899    1.767 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:54(draw_wrapper)
     5438    0.035    0.000    0.077    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:1159(update_from)
     1490    0.035    0.000    0.086    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/numeric.py:2330(within_tol)
20961/20451    0.035    0.000    1.098    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:1227(set)
    97434    0.035    0.000    0.035    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/shape_base.py:19(_atleast_1d_dispatcher)
    11624    0.035    0.000    0.265    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2322(any)
    39508    0.034    0.000    0.034    0.000 {method 'match' of 're.Pattern' objects}
     2002    0.034    0.000    0.109    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/integrate/_ivp/base.py:115(__init__)
7018/6672    0.034    0.000    0.060    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/spines.py:332(get_spine_transform)
    62500    0.034    0.000    0.773    0.000 {method 'mean' of 'numpy.ndarray' objects}
     2920    0.034    0.000    0.067    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2822(nonsingular)
     8193    0.033    0.000    0.053    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2046(scale)
    50820    0.033    0.000    0.046    0.000 {built-in method _abc._abc_instancecheck}
     1229    0.032    0.000    0.036    0.000 {method 'draw_text_image' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
    66717    0.032    0.000    0.087    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/shape_base.py:608(_column_stack_dispatcher)
     8753    0.032    0.000    0.327    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1467(transform)
     1964    0.032    0.000    0.089    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:744(_set_order_of_magnitude)
    23198    0.031    0.000    0.216    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:200(reshape)
    23043    0.031    0.000    0.117    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:157(invalidate)
    34778    0.031    0.000    0.042    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/copy.py:243(_keep_alive)
    35842    0.030    0.000    0.034    0.000 {built-in method builtins.max}
     5512    0.030    0.000    0.065    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:1137(set_linestyle)
     3512    0.029    0.000    0.030    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/stride_tricks.py:416(_broadcast_shape)
    15489    0.029    0.000    0.067    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:1196(_set_markercolor)
20961/20451    0.029    0.000    1.127    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:147(<lambda>)
    10476    0.029    0.000    0.240    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:809(from_extents)
    12863    0.029    0.000    0.057    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:1768(ravel)
       94    0.028    0.000    0.028    0.000 {method 'take' of 'numpy.ndarray' objects}
72139/43757    0.028    0.000    0.150    0.000 {built-in method builtins.hash}
     1130    0.028    0.000    0.088    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:580(count_contains)
     4004    0.027    0.000    0.065    0.000 {method 'all' of 'numpy.generic' objects}
     1490    0.027    0.000    0.600    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1486(get_minorticklocs)
       50    0.027    0.001    0.132    0.003 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/interpolate/_rgi.py:274(__call__)
     4972    0.027    0.000    0.027    0.000 {method 'round' of 'numpy.ndarray' objects}
    12113    0.027    0.000    0.246    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/markers.py:302(_set_fillstyle)
    26708    0.027    0.000    0.154    0.000 {method 'max' of 'numpy.ndarray' objects}
    67900    0.027    0.000    0.027    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1039(get_points)
     2907    0.026    0.000    0.028    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/integrate/_ivp/rk.py:105(_estimate_error)
    31930    0.026    0.000    0.036    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/copyreg.py:100(__newobj__)
    19096    0.026    0.000    0.128    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:438(set_transform)
     3358    0.025    0.000    0.269    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_numdiff.py:193(_prepare_bounds)
    12113    0.025    0.000    1.290    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/markers.py:228(__init__)
     2272    0.025    0.000    0.033    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/stride_tricks.py:340(_broadcast_to)
    22726    0.024    0.000    0.031    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cbook/__init__.py:831(clean)
     2769    0.024    0.000    0.140    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:474(transformed)
       94    0.024    0.000    0.087    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colors.py:683(__call__)
    22000    0.024    0.000    0.312    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:893(copy)
    78803    0.024    0.000    0.024    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/path.py:211(vertices)
    58485    0.024    0.000    0.024    0.000 {built-in method __new__ of type object at 0x10ccbe920}
    48387    0.024    0.000    0.024    0.000 {method 'update' of 'dict' objects}
       75    0.024    0.000    2.134    0.028 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axis3d.py:348(draw)
10052/10010    0.023    0.000    0.190    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:841(_unstale_viewLim)
     3428    0.023    0.000    0.163    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:1200(findfont)
     3551    0.023    0.000    0.082    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:760(__init__)
    58098    0.023    0.000    0.068    0.000 {built-in method builtins.setattr}
    50820    0.023    0.000    0.069    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/abc.py:117(__instancecheck__)
    12387    0.023    0.000    0.036    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cbook/__init__.py:1314(is_math_text)
     2195    0.023    0.000    0.233    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/patches.py:742(get_patch_transform)
     1295    0.023    0.000    0.068    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:2010(_validate_steps)
    14562    0.022    0.000    0.153    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2503(composite_transform_factory)
    16304    0.022    0.000    0.195    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2692(max)
   152246    0.022    0.000    0.022    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/copy.py:182(_deepcopy_atomic)
     3358    0.022    0.000   26.469    0.008 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_lsq/least_squares.py:895(jac_wrapped)
       25    0.021    0.001    3.607    0.144 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/art3d.py:966(do_3d_projection)
27133/26623    0.021    0.000    1.103    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:1216(_internal_update)
       25    0.021    0.001    0.130    0.005 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/art3d.py:911(get_vector)
    31536    0.021    0.000    0.084    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/pyplot.py:872(_auto_draw_if_interactive)
     1422    0.021    0.000    0.274    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:2474(get_tick_space)
       34    0.021    0.001    0.338    0.010 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/image.py:328(_make_image)
     2158    0.021    0.000    0.024    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:1899(scale_range)
    76124    0.021    0.000    0.021    0.000 {built-in method builtins.iter}
     8527    0.020    0.000    0.136    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:985(set_color)
    12334    0.020    0.000    0.048    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:1249(set_verticalalignment)
     4152    0.020    0.000    0.976    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:132(__init__)
    31382    0.020    0.000    0.140    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:68(_stale_figure_callback)
    15914    0.020    0.000    0.131    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2836(min)
     3263    0.020    0.000    0.886    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:1335(update_from)
    12801    0.020    0.000    0.087    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:737(set_figure)
     1356    0.020    0.000    0.053    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/_lib/_util.py:206(_asarray_validated)
     1455    0.020    0.000    0.022    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/function_base.py:1324(diff)
     5474    0.020    0.000    0.155    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:455(update_position)
     2360    0.020    0.000    0.179    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1413(__sub__)
     1516    0.019    0.000    0.206    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:351(_apply_params)
     1356    0.019    0.000    0.032    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/linalg/lapack.py:979(_compute_lwork)
    43420    0.019    0.000    0.019    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/multiarray.py:1080(copyto)
     1871    0.019    0.000    0.020    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/proj3d.py:176(_proj_transform_vec)
    40680    0.019    0.000    0.019    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/enum.py:678(__new__)
     3623    0.019    0.000    0.029    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:2952(_update_from)
     1437    0.019    0.000    0.030    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/cycler.py:364(by_key)
    10940    0.019    0.000    0.136    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:635(set_data)
     1490    0.019    0.000    0.135    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/numeric.py:2249(isclose)
     1605    0.019    0.000    0.025    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_lsq/common.py:325(evaluate_quadratic)
     4312    0.018    0.000    0.481    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:221(update)
     9428    0.018    0.000    0.044    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:729(set_style)
    13690    0.018    0.000    0.170    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colors.py:237(_check_color_like)
     1379    0.018    0.000    0.034    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/pathlib.py:56(parse_parts)
     2355    0.018    0.000    0.018    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/_methods.py:90(_clip)
     3512    0.018    0.000    0.103    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/stride_tricks.py:480(broadcast_arrays)
     8800    0.018    0.000    0.036    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/pygraphviz/agraph.py:2080(__init__)
    31554    0.017    0.000    0.063    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/__init__.py:1269(is_interactive)
     1007    0.017    0.000    2.126    0.002 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:416(__init__)
    26708    0.017    0.000    0.128    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/_methods.py:39(_amax)
     4078    0.017    0.000    0.051    0.000 {method 'any' of 'numpy.generic' objects}
     2852    0.017    0.000    0.017    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/getlimits.py:589(smallest_normal)
     2907    0.017    0.000    4.153    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/integrate/_ivp/base.py:159(step)
    12430    0.017    0.000    0.040    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:1000(set_horizontalalignment)
     6873    0.017    0.000    0.041    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:1283(_preprocess_math)
      466    0.016    0.000    0.022    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/numeric.py:1673(indices)
        1    0.016    0.016   14.154   14.154 /Users/federicasibilla/Documenti/Tesi/SIMULAZIONI/visualize.py:84(R_ongrid_3D)
     6233    0.016    0.000    0.268    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:1307(set_fontproperties)
22332/14655    0.016    0.000    0.020    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2405(<lambda>)
     1295    0.016    0.000    0.017    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:2025(_staircase)
    13690    0.016    0.000    0.149    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colors.py:218(is_color_like)
     2002    0.016    0.000    0.320    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_lsq/least_squares.py:95(prepare_bounds)
    43791    0.016    0.000    0.016    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1921(get_matrix)
     1229    0.016    0.000    0.394    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backends/backend_agg.py:200(draw_text)
    15355    0.016    0.000    0.024    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:807(set_size)
     6930    0.016    0.000    0.030    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:329(set_rotation_mode)
      150    0.016    0.000    0.050    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axis3d.py:244(_get_coord_info)
    13783    0.016    0.000    0.037    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:63(_scale_dashes)
     1038    0.016    0.000    0.818    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:855(clear)
