Tue Jun 11 10:11:33 2024    stats_profiling.raw

         81264732 function calls (80879145 primitive calls) in 221.513 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     3542    0.037    0.000    0.096    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_lsq/common.py:367(in_bounds)
39065/37828    0.037    0.000    0.358    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/contextlib.py:130(__enter__)
     8055    0.037    0.000    0.037    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2902(_interval_contains_close)
    12356    0.036    0.000    0.112    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2347(__init__)
    22586    0.036    0.000    0.108    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1843(transform_affine)
    40696    0.036    0.000    0.056    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/enum.py:359(__call__)
     1490    0.036    0.000    0.086    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/numeric.py:2330(within_tol)
    39065    0.036    0.000    0.127    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/contextlib.py:279(helper)
    62500    0.035    0.000    0.765    0.000 {method 'mean' of 'numpy.ndarray' objects}
   8605/9    0.035    0.000   15.800    1.756 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:54(draw_wrapper)
     2002    0.035    0.000   11.775    0.006 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_lsq/trf.py:112(trf)
     5443    0.035    0.000    0.077    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:1159(update_from)
    39520    0.034    0.000    0.034    0.000 {method 'match' of 're.Pattern' objects}
    50839    0.034    0.000    0.045    0.000 {built-in method _abc._abc_instancecheck}
       17    0.033    0.002    0.034    0.002 {built-in method io.open}
    66719    0.033    0.000    0.085    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/shape_base.py:608(_column_stack_dispatcher)
     2920    0.033    0.000    0.067    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2822(nonsingular)
     8197    0.033    0.000    0.052    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2046(scale)
     1228    0.033    0.000    0.037    0.000 {method 'draw_text_image' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
7022/6676    0.033    0.000    0.059    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/spines.py:332(get_spine_transform)
    11614    0.032    0.000    0.258    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2322(any)
    23170    0.032    0.000    0.234    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:200(reshape)
     8732    0.031    0.000    0.323    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1467(transform)
     1215    0.031    0.000    0.099    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:580(count_contains)
     2724    0.031    0.000    0.032    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/integrate/_ivp/rk.py:105(_estimate_error)
     1964    0.030    0.000    0.089    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:744(_set_order_of_magnitude)
    34810    0.030    0.000    0.041    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/copy.py:243(_keep_alive)
    35360    0.030    0.000    0.034    0.000 {built-in method builtins.max}
    15498    0.030    0.000    0.067    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:1196(_set_markercolor)
       50    0.030    0.001    0.151    0.003 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/interpolate/_rgi.py:274(__call__)
20964/20454    0.030    0.000    1.150    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:147(<lambda>)
     5516    0.029    0.000    0.065    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:1137(set_linestyle)
     3513    0.029    0.000    0.030    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/stride_tricks.py:416(_broadcast_shape)
    12843    0.029    0.000    0.057    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:1768(ravel)
    23021    0.029    0.000    0.115    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:157(invalidate)
       94    0.029    0.000    0.029    0.000 {method 'take' of 'numpy.ndarray' objects}
     2002    0.028    0.000    0.072    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/integrate/_ivp/base.py:115(__init__)
71917/43621    0.028    0.000    0.148    0.000 {built-in method builtins.hash}
    10468    0.028    0.000    0.237    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:809(from_extents)
     1490    0.027    0.000    0.604    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1486(get_minorticklocs)
    12122    0.027    0.000    0.062    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/markers.py:302(_set_fillstyle)
     4980    0.027    0.000    0.027    0.000 {method 'round' of 'numpy.ndarray' objects}
    19106    0.027    0.000    0.129    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:438(set_transform)
    26664    0.026    0.000    0.162    0.000 {method 'max' of 'numpy.ndarray' objects}
    12122    0.026    0.000    1.106    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/markers.py:228(__init__)
    31893    0.025    0.000    0.035    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/copyreg.py:100(__newobj__)
     2264    0.024    0.000    0.033    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/stride_tricks.py:340(_broadcast_to)
     3348    0.024    0.000    0.265    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_numdiff.py:193(_prepare_bounds)
    22726    0.024    0.000    0.031    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cbook/__init__.py:831(clean)
     2769    0.024    0.000    0.137    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:474(transformed)
    58075    0.024    0.000    0.071    0.000 {built-in method builtins.setattr}
    58452    0.024    0.000    0.024    0.000 {built-in method __new__ of type object at 0x10fcc0920}
       94    0.024    0.000    0.086    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colors.py:683(__call__)
    50839    0.023    0.000    0.069    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/abc.py:117(__instancecheck__)
    68265    0.023    0.000    0.023    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1039(get_points)
     3420    0.023    0.000    0.167    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:1200(findfont)
    48347    0.023    0.000    0.023    0.000 {method 'update' of 'dict' objects}
    78946    0.023    0.000    0.023    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/path.py:211(vertices)
10052/10010    0.023    0.000    0.191    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:841(_unstale_viewLim)
       75    0.023    0.000    2.132    0.028 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axis3d.py:348(draw)
     3348    0.023    0.000   27.233    0.008 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_lsq/least_squares.py:895(jac_wrapped)
    12369    0.023    0.000    0.035    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cbook/__init__.py:1314(is_math_text)
       10    0.023    0.002    0.023    0.002 {method 'close' of '_io.BufferedRandom' objects}
     3550    0.022    0.000    0.081    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:760(__init__)
     4004    0.022    0.000    0.072    0.000 {method 'all' of 'numpy.generic' objects}
    14564    0.022    0.000    0.149    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2503(composite_transform_factory)
     2195    0.022    0.000    0.223    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/patches.py:742(get_patch_transform)
     1346    0.022    0.000    0.057    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/_lib/_util.py:206(_asarray_validated)
    16344    0.022    0.000    0.208    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2692(max)
     1295    0.022    0.000    0.068    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:2010(_validate_steps)
   152386    0.022    0.000    0.022    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/copy.py:182(_deepcopy_atomic)
    21954    0.022    0.000    0.315    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:893(copy)
     2158    0.021    0.000    0.024    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:1899(scale_range)
     1346    0.021    0.000    0.033    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/linalg/lapack.py:979(_compute_lwork)
    31438    0.021    0.000    0.084    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/pyplot.py:872(_auto_draw_if_interactive)
     1422    0.021    0.000    0.277    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:2474(get_tick_space)
       34    0.021    0.001    0.335    0.010 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/image.py:328(_make_image)
    12338    0.021    0.000    0.048    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:1249(set_verticalalignment)
       25    0.020    0.001    0.130    0.005 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/art3d.py:911(get_vector)
    16002    0.020    0.000    0.136    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2836(min)
    76042    0.020    0.000    0.020    0.000 {built-in method builtins.iter}
27139/26629    0.020    0.000    1.114    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:1216(_internal_update)
     8529    0.020    0.000    0.141    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:985(set_color)
    31284    0.020    0.000    0.140    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:68(_stale_figure_callback)
     1455    0.020    0.000    0.022    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/function_base.py:1324(diff)
    40696    0.019    0.000    0.019    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/enum.py:678(__new__)
     4314    0.019    0.000    0.242    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:221(update)
    13695    0.019    0.000    0.174    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colors.py:237(_check_color_like)
    10948    0.019    0.000    0.134    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:635(set_data)
     1875    0.019    0.000    0.020    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/proj3d.py:176(_proj_transform_vec)
     2002    0.019    0.000    0.203    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_lsq/least_squares.py:95(prepare_bounds)
     5476    0.019    0.000    0.151    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:455(update_position)
     4154    0.019    0.000    0.905    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:132(__init__)
     1490    0.019    0.000    0.136    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/numeric.py:2249(isclose)
     3623    0.019    0.000    0.029    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:2952(_update_from)
     1516    0.019    0.000    0.203    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:351(_apply_params)
     1379    0.019    0.000    0.035    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/pathlib.py:56(parse_parts)
      466    0.019    0.000    0.025    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/numeric.py:1673(indices)
     3266    0.019    0.000    0.885    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:1335(update_from)
    26664    0.018    0.000    0.136    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/_methods.py:39(_amax)
     9430    0.018    0.000    0.211    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:729(set_style)
    12807    0.018    0.000    0.081    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:737(set_figure)
     6851    0.018    0.000    0.043    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:1283(_preprocess_math)
        9    0.018    0.002   21.401    2.378 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backends/backend_agg.py:452(_print_pil)
     2360    0.018    0.000    0.180    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1413(__sub__)
     3513    0.018    0.000    0.103    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/stride_tricks.py:480(broadcast_arrays)
     2355    0.018    0.000    0.018    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/_methods.py:90(_clip)
     1437    0.018    0.000    0.029    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/cycler.py:364(by_key)
     1008    0.017    0.000    1.873    0.002 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:416(__init__)
     1540    0.017    0.000    0.023    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_lsq/common.py:325(evaluate_quadratic)
    31456    0.017    0.000    0.063    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/__init__.py:1269(is_interactive)
     8800    0.017    0.000    0.034    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/pygraphviz/agraph.py:2080(__init__)
     1228    0.017    0.000    0.394    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backends/backend_agg.py:200(draw_text)
        1    0.017    0.017   13.979   13.979 /Users/federicasibilla/Documenti/Tesi/SIMULAZIONI/visualize.py:84(R_ongrid_3D)
     2852    0.017    0.000    0.017    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/getlimits.py:589(smallest_normal)
    12434    0.017    0.000    0.040    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:1000(set_horizontalalignment)
     1295    0.017    0.000    0.017    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:2025(_staircase)
    43713    0.017    0.000    0.017    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1921(get_matrix)
    13695    0.016    0.000    0.151    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colors.py:218(is_color_like)
    42234    0.016    0.000    0.016    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/multiarray.py:1080(copyto)
22288/14637    0.016    0.000    0.019    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2405(<lambda>)
     1038    0.016    0.000    1.011    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:855(clear)
    11555    0.016    0.000    0.033    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:715(set_family)
     4078    0.016    0.000    0.051    0.000 {method 'any' of 'numpy.generic' objects}
    15359    0.016    0.000    0.024    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:807(set_size)
      150    0.016    0.000    0.050    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axis3d.py:244(_get_coord_info)
